Index,Memo No,Usage,District,PRN No,Occupation Date,Building Name,Address,PASP,Ins. Date,Floor,Unit,Area,Area(N)(ft2),Headroom,View,Price(M)($),Price($),$/ft2(N)($),D.Date,Nature,Bldg Remarks,Trans Remark,Unit Rate,,Time Index,Time,,,Age,Area,Location,Headroom,Floor,View,,Total,Adj Unit Rate,,Diff
D1,17062000690070 ,RES ,HK-A,D2919291 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,31/05/2017,7/6/2017,31,B,29.8,321,3.15,Sea,8.688,8688000 ,27065,20/6/2017,ASP,INCL BAL22; U PTM16 ,?,291022,,369.4,= Z52 / Z54 - 1,,,= 0 * 0.000000,= (M52- M54) *0.000000,nan,= (O52- O54) *0.000000,,nan,,= AA54+AD54+AE54+AF54+AG54+AH54,= X54 * (AK54+ 1),= (AL52- AL54) / AL54,= AM54/ (K52- K54)
D1,17051600720193 ,RES ,HK-A,D2919259 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,26/04/2017,5/5/2017,30,B,29.8,321,3.15,Sea,8.154,8154000 ,25402,16/5/2017,ASP,INCL BAL22; U PTM16 ,?,273140,,365.5,= Z52 / Z55 - 1,,,= 0 * 0.000000,= (M52- M55) *0.000000,nan,= (O52- O55) *0.000000,,nan,,= AA55+AD55+AE55+AF55+AG55+AH55,= X55 * (AK55+ 1),= (AL52- AL55) / AL55,= AM55/ (K52- K55)

D1,19031100430110 ,RES ,HK-A,D2919107 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,08/02/2019,22/2/2019,26,C,41.7,449,3.15,Sea,9.75,9750000 ,21715,11/3/2019,ASP,INCL BAL22; U PTM16 ,?,233495,,346.7,,,,,,,,,,,,233495
D1,17051600720187 ,RES ,HK-A,D2918381 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/04/2017,9/5/2017,3,C,40.2,433,3.15,Sea,8.754,8754000 ,20217,16/5/2017,ASP,INCL BAL22 ;EXCL FR87,?,217387,,314.6,= Z57 / Z58 - 1,,,= 0 * 0.000000,= (M57- M58) *0.000000,nan,= (O57- O58) *0.000000,,nan,,= AA58+AD58+AE58+AF58+AG58+AH58,= X58 * (AK58+ 1),= (AL57- AL58) / AL58,= AM58/ (K57- K58)

D1,18121400970024 ,RES ,HK-A,D2918848 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,26/10/2018,21/11/2018,19,A,62.7,675,3.15,Sea,16.38,16380000 ,24267,14/12/2018,ASP,INCL BAL22; U PTM16 ,?,260935,,361.3,,,,,,,,,,,,260935
C2,21062500770114 ,RES ,HK-A,D2919330 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,29/05/2021,4/6/2021,32,B,29.8,321,3.15,Sea,9.56,9560000 ,29782,25/6/2021,ASP,INCL BAL22; U PTM16 ,?,320237,,439.1,= Z60 / Z61 - 1,,,= 0 * 0.000000,= (M60- M61) *0.000000,nan,= (O60- O61) *0.000000,,nan,,= AA61+AD61+AE61+AF61+AG61+AH61,= X61 * (AK61+ 1),= (AL60- AL61) / AL61,= AM61/ (K60- K61)

C2,18112302160010 ,RES ,HK-A,D2918848 ,06/10/2016,H BONAIRE  ,AP LEI CHAU MAIN ST 68 ,26/10/2018,25/10/2018,19,A,62.7,675,3.15,Sea,16.38,16380000 ,24267,23/11/2018,P-ASP,INCL BAL22; U PTM16 ,?,260935,,361.3,,,,,,,,,,,,260935
